,review,star
298,"초등학교 다니는 아들에게 주려고 구입했는데,초딩용으로 딱 좋습니다.액정이 LCD라 그런지 화질이 좀 떨어지는 편입니다.",3
299,좀 무거운감은  있지만  가격을 생각하면 만족합니다,3
300,그냥 저냥 괜찮아요 많이 파세요,3
301,배송빠름 사용잘하겠습니다,3
302,참~ 습관이무서워요. 노크온기능에 길들여져있다보니~ 자꾸만  두드립니당ㅎ ㅠ ㅡ 제겐 그점이 젤..  살짝불편하네요/  가격대비  가성비는 괜찮은거같아요.물론 좀더 사용해봐야 알일이지만요~~,3
303,카메라에문제가있어서 삼성as가다와서 잘됩니다,3
304,고급성능의 핸드폰을 구입하는 것보다 나을듯,3
305,배송 빠르고 제품 좋습니다,3
306,개통이 늦어져리뷰가 늦었네요잘사용하겠습니다,3
307,가성비 좋네요,3
308,성은이 낮은만큼 좀더 저렴했음 좋것네요화면 보호필름없어서 사야돼고투명케이스도 안들어있고..,3
309,가격도저렴하고.상품도좋고  배송도저렴하고 구매잘했읍니다만 기존부터 상품 좋은것쓰다가 요번에 긍금해서 상품구매했읍니다  그런대로  쓸만합니다,3
310,미사용이라고 해서 뭔가 헀더니 개봉제품이더라고요. 세제품이라고 하기에는 다른 갤럭시와 다르게 측면필름도 떼져 있고 불만족스러웠습니다. 만약에 배터리 수명이 100%가 아니었다면 환불요청 할뻔했네요. 구매하시는 분들이 헷갈리지 않게 정확한 표현을 써주세요. 개봉제품이라고 제목에 적어주세요.,2
311,배송이 너무 늦었어요~..선물드리려고 구매한건데 ㅠ싼덴 다 이유가있는거같아요핸드폰 별로네여...ㅠㅠ,2
312,배송이 너무 느려서 이해가 안되네요 설치상품이라고  되어있는것도  이해가  안되고요그냥 전달만 해주고  갔는데  무슨 설치상품이라고  해서 오해 했네요 새폰에 교체까지 해주는건줄 알고요~~,2
313,게임 하는데 터치  감 이 다소 떨어 지는거 같네요.저만 그런걸수도...ㅠㅠ,2
314,나이든분들 사용하기가 너무 불편합니다    폰만 크고 무거웠지 글자는 작고 해서 기능도 제한적이어서  웬만 하면   사지 마십시요 사시려는분  도시락 싸서 다니면서 말리고 싶습니다 홈버튼이 전면에 없어서 매번 옆의 전원버튼을 찾아 눌러야되고  벨소리또한 아무리 크게해도  작아  나이든사람 전화가 오는지  가는지 알수없어 불편한게 한두가지가  아닙니다   ,1
315,새제품에 미개통 제품이라고 해서 여기서 샀는데새제품 아니네요윗왼쪽 베젤 부분에 큰 흠집 있어요교환 환불 귀찮아서 그냥 둡니다,1
316,왠지 결함이 있는 제품을 받은것 같네요....,1
317,배송 매우느림 ~~~~~~~~~,1
318,배송 느림 일주일정도 걸림왜 늦은지 안내조차 없음,1
319,동영상 재생이 안되요 몇번이나 폰 던질뻔..,1
320,쓸만합니다. 배송두 걍 그렇구요,1
321,"배송완료인데 물건이 안왓어요,빨리 확인해주세요",1
322,아무생각 없이  자급제인줄  알고 샀는데  뜯어져 있길래 상품설명에  보니 가개통제품이네요...배송은 빠르고 좋았지만 자급제미개봉제품보다 비싸고 메리트 없는 상품이라 생각합니다.,1
323,보통이에요 보통이에요 보통이에요,1
324,제품 판매 홈페이지에 서비스센터 가서 교환 환불하라고 해놓고 또 보내라는 건 무슨 경우인가요 그래서 컴플레인 했더니 왜 화를 내냐니 댁 상품 판매 홈페이지 보세요,1
325,불량이 왔어요 생각보다 두꺼워요,1
326,상품 잘 받았습니다. 3만원정도 더 저렴하고 사은품도 주는곳이 있어서 추천은 안할꼐요..,1
327,택배회사에서 배송도 않하고 완료를 하면 않되죠....배송도 지연되고 그냥 완전효도폰 이네요 아이들이 나 어르신 쓰면 딱좋을거 같네요  비추 함니다......택배도 않조아요.......,1
328,느려요느려느려무려느,1
329,핸드폰정말별로예요,1
330,저만 그런건진 몰라도 이 폰 보고 있으면 눈아파요... 환불 할수도 없고 ㅠㅠ 안구건조증 생길거 같음. 이거랑 별개로 컴퓨존 배송은 매우 만족함.,1
91,좋은제품  잘 받았습니다 많이 파세요,3
92,배송잘받았습니다.기회가되면 구매하겠습니다.,3
93,화면이 다소 약해서 쓰다 금방 기스난것빼곤 사용하는데 괜잖아요,3
94,그럭저럭 잘사용하고 있습니다,3
95,좋아요 빠른 배송이지만 완충제 없음.,3
96,좋아요좋아요좋아요좋아요,3
97,주문취소하려다 원체 배송이 빨라서 얼떨결에 쓰고 있는 중입니다. 기존 노트fe보다 액정은 더 길쭉하고 생각보다 펴놨을때 핸드폰 크기가 많이 큰편이네요.,3
98,제품이야 삼성이 만드는거고 핸드폰이니까 그렇다치고포장이.. 핸드폰인데 골판지에 그것도 움직임 없게 보내준것도 아니고.. 캡하나 없이 보낼줄은 몰랐네요..,3
99,빨리 왔는데 뽁뽁이도 없고 아쉽네요,3
100,사고 나서 얼마 안되 가격이 떨어져서 속상?했지만 잘쓰고 있습니다^^,3
101,기계는 너무 예쁘고 가볍고 좋은데 배송이 진짜 스트레스받았어요,3
102,배송이 21일부터라 했는데 늦었네요...고객센터 안내도 제각각이고 그점이 아쉽네요,3
103,배송이 너무 오래걸렸어요. 피드백도 없고... 빠른배송부탁해요,3
104,좋아요 잘받았어요 ㅎ,3
105,배송빠르고 폰아주좋아요근데 한정판매라고해서 샀는데 제가 살때 3대였는데사고보니 재고수량은 계속늘어나네요...,3
106,배송지연으로 기다리게 되었지만 상품자체는 아주 마음에 듭니다,3
107,배송이 예정보다 너무 늦었어요,3
108,상품은 너무 좋으나 배송 때문에 별점 깎았습니다. 막상 받으니 너무 좋네요...,3
109,물품 백점배송 빵점,3
110,배송이 너무 오래걸렸어요. 배송은 그렇다 쳐도 2차 주문자 상품도 발송 안했으면서 3차 주문을 받는다는......그래도 핸드폰은 좋아요!,3
111,화이트 색상인거 보고 구매했는데 배송은 그레이로 와서 첨에 잘못 배송되었나 했어요. 사전에 안내가 있었더라면 좋았을텐데. 상품페이지 다시 들어가보니 지금은 그레이로 바꿨네요. 폰 고장 때문에 급해서 교환 안하고 색상 상관없이 쓰는데 이런 건은 사전에 안내가 필요하다고 생각함,2
112,일반상품평에 적었듯. 제품은 만족하나 구건 삼성이 만든거고 또 핸드폰이니 그렇다치고.포장상태가 너무 엉망 아닌가요? 나름 고기품이고 아무리 핸드폰 박스가 따로 있다지만 완충재나 캡하나 없이 골판지 하나 넣고 다 흔들리게 포장하고 넣는지 이해가 안되네요..,2
113,배송이 타 구매처 대비 느립니다.,2
114,주문하고 일주일 만에 받음..당일 배송이라면서 전화 통화하고 알아보고 전화준다며 주지도 않고...불성실함,2
115,"주문 후 3일 후 발송되었고, 4일차 오후 6시나 되서 도착하는 바람에 해외에서 사용하고자 했던 유학중인 동생이 결국 못 받고 나갔습니다. 여러가지 아쉬운 점이 많은 구매였습니다. ",2
116,"22일 금요일 날 상품을 받고 개통해버렸는데 23일날 낮에 삼성 서비스센터에 액정필름 붙이러갔다가 기스발견 인터파크측에 23일에sos에 개통이라는 글을 분명이 적었으며 25일 통화에서도 개통했는데 반품 처리 가능하냐 물었더니 불량이라 개통해도반품 가능하다는 답변을 들음 그런데 28일 오늘 업체측엔 확인 불가능이라고 핑계 되고 저한텐 소비자 센터에 고소하라고함 참 분통이 터지네여 베터리 수명도 엉망 임,,고가 물건 인터넷에 다신 사지않을것이며 지금 할수있는데까지 하고있음,ㅠㅠ",1
117,구입하자마자 액정불량.당장 사용해야하니 삼성AS 받으러 감.삼성AS 입장은 구입2주 이내이니 판매처에서 교환이 원칙이라 함.판매처에서는 재고 없다 함.판매는 재고 많이 쌓아놓고 잘만 팔더니?비싼 돈 주고 아주 즐거운 경험을 했습니다.이 은혜 꼭 갚겠습니다.,1
118,"경품지급된 상품입니다.별 1개는 주인이 전화를 안받고,  현금으로 구매했다가 사정상번호를 바꾸려전화했는데 1도 전화 안받고 문자도 안받습니다.",1
