,review,star
127,배송 빠르고 좋습니다 하지만 바닥 면이 날카로와요 조심히 사용할게요 하지만 매우 귀엽구 좋습니다,4
128,저렴하게 구매해서 배송이 늦을까봐 걱정했는데 빠르게 배송 되었네요,4
129,배송 빠르고 좋아요!! 아무 문제 없이 잘 왔습니다!,4
130,배송 빠르고 안전하게 잘 도착했습니다.,4
131,아이가좋아하네요 잘쓸게요,4
132,빠른 배송에 감사드립니다.,4
133,아이패드는 역시 스그에욤,4
134,아이가 만족해하네요...,4
135,배송 빠르고 좋아요,4
136,배송은 생각보다 빨리 왔어요 너무 이쁘고 원래 아이폰을 써서 동기화 되서 편리하게 쓸수 있어요,4
137,딸이 좋아하내요필름지  크기가 안 맞아요,4
138,"아이패드는 문제 없이 왔는데요.같이 주문한 종이질감 보호필름 때문에 화가 났고 결국 버렸습니다 카메라 구멍과 홈버튼이 맞지 않아 여러번 시도했는데 결국은 맞지 않았고, 먼지가 손쓸 수 없게 붙어버려 사용할수가 없었네요. 구멍이 맞지 않게 제작한것 같고 그것 때문에 저의 애먼 2만원만 날렸고 타 사이트에서 더 싸게 다른제품 사서 간신히 붙였습니다 제작사에서 디자인을 손보기 전에는 구매 안하시는게 좋겠네요",3
139,택배대란 때문에 기다리기 힘들었어요ㅜ,3
140,구매확정 좋아요 좋아요 좋아요 좋아요,3
141,"택배가 옆동으로 가서 이틀간 받질 못했습니다,,중요한 전자기기인데 배송에서 그렇게 큰 실수가 나온 것이 유감입니다.",3
142,에어 사도 그 기능을 다 안 쓸 것 같아서 8세대를 샀는데다 좋은데 펜이 너무 무겁다ㅍ,3
143,한개있는데 하나더 필요해서 삿어요,3
144,무난하고 좋아요 하자는 없이 왔어요,3
145,새거 너무좋아요 첫 패드이고 영상용으로 쓸거라 8세대 샀는데 너무 좋아서 매일 쳐다봐요,3
146,배송은 2일~상품은 하자없이 잘 도착~~  색상을 실버 시켰는데 그레이로 와서 놀랗지만 색상  확인안하고 필름 먼저  제거해서 교환도 불가능~,3
147,희안하게 전자제품은 배송이 늦네요제품은 다행히 안전히 온 것 같은데 포장이 너무 비루하네요깨지지 않은 것이 다행일 정도에요,3
148,터치펜이 안왔네요,3
149,배송두빠르고 성능도 최고입니다다만 보호필름 붙이는일이 힘드네요저는 실패 ㅠ,3
150,아이가 너무 좋아하네요~다만 충전기가 내부에 포함되어 있던데 없는줄 알고 별도 구매를 했네요.... 졉..,3
151,조금 찌그러져서 왔지만 안에는 괜찮네요,3
152,배송빠르고 딸이아가 무척 좋아하네요,3
153,왓챠 이용권 이벤트가끝낫네요...,3
154,그냥 저냥 쓸만합니다 ..,3
155,"상품은 만족했습니다. 제품에 문제도 없고, 애플케어플러스도 잘 신청했습니다.그런데 배송업체는 다시 고려해 보셨으면 좋겠네요...배송이 너무 늦어요;;;",3
156,늦게 받앗지만 만족합니다,3
157,흠집이 두군데나 있어 찝집해요. 아이가 용돈 힘들게 모아 구입하였는데 좀 아쉽네요. 교환하려다 번거로워서 그냥 씁니다. 새 제품이 맞겠지요? ㅜㅜ,3
158,세로로 고정되는 기능도 있었으면 좋겠어요,3
159,의도한 기능은 맞는데 좀 아쉽네요.,3
160,좋아요 나름 만족해요,3
161,빠른 배송 좋습니다,3
162,배송이 생각외로 늦었어요 ㅠ.ㅠ,3
163,상품굿 괜찮습니다.ㅣ,3
164,"물건 잘왔는데, 펜슬은 개봉하자마자 하자있어서 무상교환받았어요그리고 필름! 홈버튼 구멍이 안맞아요위에 카메라가 맞으면 밑에가 안맞고 홈에 맞추면 상단이 안맞고! 왕짜증  먼지 나서 다시샀잖아요",3
165,빠른배송  감사하구요 그레이주문했는데 수량없다해서 실버로바꾼건 아쉽네요,3
166,아이패드 가격정책 진짜 맘에 안들지만...납품은 해야하니...,3
167,보호필름 구멍 안맞음 귀잖아 대충 넓혀서 씀,3
168,응대도 빠르시고 제품 잘왔어요.,3
169,배송이 다소 느리네여,3
170,좋아요좋아요좋아요좋아요,3
171,아이패드잘받았습니다생각보다 작네요,2
172,배송안내문자를 받을 수있었으면 더 좋았을 듯,2
173,아 스트레치 귀찬아서 그냥쓴다,1
174,펜슬 같이 주문했는데 2주넘게 안옴.보낸다 보낸다 몇번이나 말해놓고 안옴.,1
